issueID,time,action,label,user,milestone,identifier
29,1457745268,assigned,group1/user2,group1/user2,13,587177523
30,1459553753,closed,closed,group1/user5,16,611947540
30,1457745526,milestoned,Server side Changes,group1/user2,16,587179434
30,1457745526,assigned,group1/user5,group1/user5,16,587179433
30,1457745526,labeled,Telemetry,group1/user2,16,587179432
31,1458938264,closed,closed,group1/user5,,603468074
32,1458938332,closed,closed,group1/user5,,603469436
33,1459553787,closed,closed,group1/user5,,611947782
34,1459541617,closed,closed,group1/user1,12,611766575
34,1459112423,milestoned,Chrome Plug in changes,group1/user1,12,604622128
34,1459112423,labeled,Feature,group1/user1,12,604622127
34,1459112423,assigned,group1/user1,group1/user1,12,604622126
36,1459536497,milestoned,testing solutions on different users,group1/user3,17,611665516
36,1459536497,subscribed,subscribed,group1/user1,17,611665515
36,1459536497,mentioned,mentioned,group1/user1,17,611665514
36,1459536497,assigned,group1/user2,group1/user2,17,611665511
37,1459550177,closed,closed,group1/user2,,611907211
38,1459546820,closed,closed,group1/user3,16,611853787
38,1459536995,assigned,group1/user3,group1/user3,16,611677097
