groupID,24,25,27,20,21,22,23,28,1,3,2,5,7,6,9,8,11,10,13,15,14,17,16,19,18
11,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True
groupID,51,52,24,25,26,27,20,21,22,49,47,44,45,42,43,39,10,13,12,14,17,16,19,18,37,50,53,34,55,48
10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
groupID,42,48,43,24,25,26,27,20,21,22,23,46,47,44,45,28,29,40,41,1,2,7,39,38,11,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32
13,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True
groupID,24,25,26,27,20,21,22,23,28,29,1,3,5,4,7,6,9,8,38,11,12,14,17,16,19,18,31,30,37,36,35,34,33,32
12,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True
groupID,24,25,26,27,20,21,22,23,28,29,4,8,59,58,55,54,57,56,51,50,53,52,88,89,82,83,80,81,86,87,84,85,3,7,39,38,33,32,31,30,37,36,35,34,60,61,62,63,64,65,66,67,68,69,6,90,11,10,13,12,15,14,17,16,19,18,48,49,46,47,44,45,42,43,40,41,1,9,77,76,75,74,73,72,71,79,78
14,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False
groupID,10,13,15,14,17,16,19,18,1,3,2,7,9,8
1,False,True,True,True,True,True,True,True,True,False,False,False,False,False
groupID,24,25,26,27,20,21,22,23,28,29,40,41,1,2,5,4,6,9,8,39,38,11,10,13,12,15,14,17,16,19,18,31,30,37,36,33,32
3,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
groupID,24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,32,31,30
2,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True
groupID,24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,38,11,10,39,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32
5,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False
groupID,24,25,26,27,20,21,22,23,28,29,4,8,59,58,55,54,57,56,51,50,53,52,88,89,82,80,81,86,87,84,85,3,7,39,38,33,32,31,30,37,36,35,34,60,61,62,63,64,65,66,67,68,69,2,6,91,90,93,92,95,94,97,96,11,10,12,15,14,17,16,19,18,48,49,46,47,44,45,42,43,40,41,1,5,9,77,76,75,74,73,72,71,70,79,78
4,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True
groupID,42,48,43,49,24,25,26,27,20,21,22,23,46,47,44,45,28,29,40,41,1,3,2,5,4,7,6,9,8,51,39,38,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32,50
7,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
groupID,56,54,42,48,43,60,49,52,53,24,25,26,27,20,21,22,23,46,47,44,45,28,29,40,41,1,3,2,5,4,7,6,9,8,51,39,38,59,58,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,55,32,57,50
6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
groupID,42,43,24,25,26,27,20,21,22,23,28,29,40,41,7,6,8,38,11,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32
9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
groupID,56,54,42,48,43,60,61,62,63,64,49,66,52,53,24,25,26,27,20,21,22,23,46,47,44,45,28,29,40,41,1,3,2,5,4,7,6,9,8,39,65,59,58,11,10,13,38,15,14,17,16,19,18,31,30,51,36,35,34,33,55,32,57,50
8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
