id,time,sha,user,message
1,1459712562,90340821d75e699ac80d950b0d34cc54decaac69,group9/user1,more analytics
2,1459450282,b7e3b9b9400d0558b50610c5f1db9d927dff3224,group9/user1,code changes to google script
3,1457118276,0931dfee03a7c78e51e120eed7fc72c79f532a0b,group9/user2,Merge remote-tracking branch 'origin/and'
4,1457117470,51151d6d699a0274e5272b81a6a17596f74904c2,group9/user2,gerge remote-tracking branch 'origin/JS'
5,1457064111,85c8f4dd130d4d5b100077630fad9b54491fbd0a,group9/user1,Update README.md
6,1457064077,bf50b6b0291ba065db69c87cdec6d7f561c6d8e7,group9/user1,Added files via upload
7,1456892387,dacc62032f9479fd3a72a4298223d86696b2872c,group9/user2,outlook integration
8,1456890120,b4a7d1bf122a824656ab1d2220b607e12271f5be,group9/user1,Updated links in readme
9,1456889958,da420394f38d00a035799f610043ec2e510a0d44,group9/user1,Added files via upload
10,1456889883,b65ce74d2eb9165617721f3260f062f09cf5cd05,group9/user1,Delete Evaluation.plan.docx
11,1456889873,af85c93f96c56249032574cb3b304d47664708a7,group9/user1,Delete Telemetry.docx
12,1456889826,8b0f510ba5f30bd36efe0392a51cea32450fd637,group9/user1,Added telemetry (sample log) and evaluation plan
13,1456888768,00b6c0fa128ddbbcadddb8deebf4c1edaca72067,group9/user1,Update README.md
14,1456888251,ff470d21536b6bdc4724c4292e0b912d077b8618,group9/user1,Update README.md
15,1456879636,97be66e63da1f65184d3f0b7ca641e5a21d4f36b,group9/user5,Merge branch 'and' of https://github.com/shivamgulati1991/CSC510-SE-group-i into and
16,1456879494,c1a63957be82666b7f18deb1085a37c4ded45822,group9/user5,fb login
17,1456868788,165acc450c2d822c078494ab4044870678589d49,group9/user4,Delete CalendarQuickstart29thFebFinal.zip
18,1456867313,96ed3a0e3b21b3d2cdfaf16a97defde0b73d4f70,group9/user4,google calendar update
19,1456866764,6e7b64cd762915058494aa2979ea52c9bd39fe79,group9/user2,function fix for facebook
20,1456817699,0c33fa29aeba41d9ead07d9d2566b3ba604b06be,group9/user5,meetup token access
21,1456817556,b063e28c4c5cded7422abee94b16bb024f32ee28,group9/user4,meetup1
22,1456814105,729f6a9db40bddca10105dfbe5f73b672aba9a69,group9/user2,layout setup
23,1456804775,2acf23a0679125e963b86d02f1d1b81ff218471f,group9/user4,authentication of meetup
24,1456804103,9e37ef717af0b18ce36298d2340f7e632665075b,group9/user5,meetup setup and layout
25,1456801112,bfc36c0dc8c9680d26b65fdae10fbcbcece3765b,group9/user1,added facebook sdk and login
26,1456801044,6d69bdd86d7e7bd7fd918b53c963db6d8bfc53bf,group9/user1,setup facebook sdk
27,1456800909,c0e27303aab58e92569fe3f298d2b0bbe6ff90b4,group9/user1,connected google sdk for calendar
28,1456780842,2ecdc2b60f0c1a72154198d91cb86e51171458ed,group9/user2,UI changes
29,1456780670,66a9b8494b547727a0c58688630f44c05ced3f5a,group9/user2,fixes
30,1456780174,d61ca0391e5a6d30ec80fde6be6d7da2d5c760d6,group9/user2,added subscribe by id option
31,1456729172,9c6ba6237d39aa76e3bbb051aa239e6f9bdb4f9a,group9/user4,setup calendar with google events
32,1456728690,5ea14261108f79785cad07492faf2a2736443b84,group9/user5,fix
33,1456719530,04a636aca7cec7ec48af165b07ca599ff775ff17,group9/user2,bug fix for picking calendar
34,1456707992,55c3ba009b7dd55bbae368301b4750767b12f285,group9/user1,added user calendar view
35,1456701999,9704a674b2444dcff3ee4e7edbb9033e3310ea9d,group9/user2,add event creation on UI
36,1456699243,e17d1b8fb1c1bbdbacec228121b3b1a2edf2b4f2,group9/user1,improved layout
