id,time,sha,user,message
1,1460065600,cc55fe594b62994a946afa5bb6c22755f7fce405,group3/user2,save
2,1460036910,058e870ac0ec862670f6b8529bde1cdf78990aa1,group3/user2,gmail
3,1459995562,8fc9d414d029bfb7e1601174a0365064ee145be5,group3/user1,Merge remote-tracking branch 'origin/master'
4,1459995543,cfe31f7baee79589e34797008deace882426193e,group3/user1,"fixed right button for mac, but has problem to add button of login and link to online gmail account on the GUI"
5,1459991864,8802e76b197f70bc30bd340de0228094bc25f3f0,group3/user3,Added files via upload
6,1459973404,a6be378d21349906a6e0b78d927a1c4eaa11b5e4,group3/user2,save
7,1459973320,c5789a8176be5cbf23099a187522f78185a03268,group3/user2,save
8,1459965601,2967eaa95a492a5420f50c0b2a472e21d7ef5a75,group3/user3,a
9,1459959089,387cf79fb9fb9dba47ddb67f8dd4ebb4ec414d8c,group3/user2,Merge branch 'master' of https://github.com/azhe825/CSC510
10,1459959062,20d9461c59abfe466489cb9f7945bbed6f903480,group3/user2,gui
11,1459955467,d900cb6c41be466a4c2cbcd41294ed2eaae45632,group3/user1,codes to check updated new mails
12,1459954627,4c161ec4b7aba61797b51f3da8d9833048e3be5e,group3/user1,functions to login and fetch emails from gmail
13,1459954472,d92776a06aa582d170d4d6d19835502fc4ec0f39,group3/user1,Merge remote-tracking branch 'origin/master'
14,1459954445,24ca73995e71da86afcd78d2115c64449bb75e8c,group3/user1,functions to login and fetch emails from gmail
15,1459950333,2e062ee3846ed36e1a6d8656bef7757f467de352,group3/user3,inc
16,1459949580,f33137301b7599a9d194acafedf6b3da5f0f11df,group3/user3,incomming
17,1459914325,8d70a6db4853c10af0b5bb24dfb97c711c30d1ba,group3/user4,ignore Unread Emails Number for Uncertain and Trash
18,1459914180,deb3a96df23fdc4405bdb20c0f9df50e38d4f715,group3/user4,enable Unread Numbers showing in the buttons. Buggy for Uncertain and Trash
19,1459895800,ca33c1792e4a61c6376b52a157d4662a859adae5,group3/user2,gui
20,1459794139,da68b8dd24617d66de23c412f29788c277e3bd61,group3/user3,GUI3
21,1459748596,301dd2def45f1e2103b39ea82af95b4f8c420350,group3/user2,save
22,1459745127,49993ff5e808f3758054a6c37d1b41ca87c79b89,group3/user4,modify Gui2.py accordingly
23,1459744770,75a140915dd16e01450852c7e959fe9585b73e8c,group3/user4,enable Feature Check Box
24,1459744598,7fbceb2c31ebc326e9aa47178179e82f06c19916,group3/user4,create to add more features
25,1459744138,5046a5aac696fa521bab3a7926e394d7033a836b,group3/user1,update code
26,1459743985,e1c8ae47ca45adc027735bfd719d8632fb3c77b2,group3/user1,update
27,1459743920,c97e6e98b86a3a2ad2dce96bf9bdfbe27f1d649c,group3/user1,"webUI

in progress"
28,1459743670,65d5fe88d0793df884c76b8ff8bb95ddb5c77db4,group3/user1,webUI by html
29,1459714467,e7454ad6f847ebd654fbd3b8fd100538552c302b,group3/user3,refresh
30,1459611543,150020d67cbe80ec198da80eef0a71c529646dbb,group3/user3,Merge branch 'master' of https://github.com/azhe825/CSC510
31,1459611530,8c22d9005e92f4947fcd9f87f507a5ac7eadb9ae,group3/user3,GUI
32,1459609392,646db9d68fa7375a957ad15e98948c77dd52712a,group3/user1,"Merge remote-tracking branch 'origin/master'

# Conflicts:
#	Mails/struct.txt"
33,1459605759,8c27921ef2357f77ae5064748b3430ab0d2c12df,group3/user3,a
34,1459605705,b874b5b53fd5b6dd589349c38d7b0996b8b41e81,group3/user3,a
35,1459541415,3cd1058d30186673a60f0ec7ce4b7c0fa2c86ffe,group3/user1,email receiver using another test gmail account
36,1459541332,f445a2f1c00ab5475fba6cb49b144632fd992dd8,group3/user1,Merge remote-tracking branch 'origin/master'
37,1459541321,fe0fc3252c07d9987459845276356c6d328f825d,group3/user1,email sender using a test gmail account
38,1459538154,6651adde6241ab179be5058168fa87f67f1c4226,group3/user2,Merge branch 'master' of https://github.com/azhe825/CSC510
39,1459538135,64c399b62a48d1bd7eff53044f8148f8dd1d74a2,group3/user2,save
40,1459535632,f6fe5609a70ad7ed9727f658d9c0ac176afe14a8,group3/user1,"update code return original subject, body, and processed subject and body"
41,1459534492,d40913172db8d73a564c0b650c2a0666e77ad18c,group3/user1,update code fix bug
42,1459534365,a3d836d90c0ff2d17f7256d4daec03d640230d27,group3/user1,update code with email_parser() to parse original email texts
