issueID,time,action,label,user,milestone,identifier
26,1456426003,closed,closed,group10/user5,2,566120287
26,1456197045,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user5,2,560877427
26,1456197045,assigned,group10/user1,group10/user1,2,560877426
26,1456197045,labeled,enhancement,group10/user5,2,560877425
27,1456425779,closed,closed,group10/user5,2,566114665
27,1456197738,assigned,group10/user5,group10/user5,2,560889456
27,1456197736,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user5,2,560889419
27,1456197734,labeled,enhancement,group10/user5,2,560889368
28,1456425823,closed,closed,group10/user5,2,566115705
28,1456197779,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user5,2,560890026
28,1456197779,assigned,group10/user5,group10/user5,2,560890025
29,1459951904,assigned,group10/user4,group10/user4,4,616865995
29,1459951902,milestoned,May 1,group10/user4,4,616865970
29,1459951900,labeled,enhancement,group10/user4,4,616865904
29,1456253152,closed,closed,group10/user4,4,562147689
30,1459951869,assigned,group10/user4,group10/user4,4,616865177
30,1459951868,milestoned,May 1,group10/user4,4,616865153
30,1459951866,labeled,enhancement,group10/user4,4,616865108
30,1456253184,closed,closed,group10/user4,4,562148547
31,1459986121,labeled,enhancement,group10/user1,3,617628530
31,1459986117,demilestoned,May 1,group10/user1,3,617628498
31,1459986117,milestoned,Apr 1,group10/user1,3,617628497
31,1459986111,milestoned,May 1,group10/user1,3,617628406
31,1459986107,assigned,group10/user3,group10/user3,3,617628361
31,1456253263,closed,closed,group10/user3,3,562150686
32,1459951740,assigned,group10/user4,group10/user4,4,616861947
32,1459951739,milestoned,May 1,group10/user4,4,616861914
32,1459951737,labeled,enhancement,group10/user4,4,616861865
32,1456253233,closed,closed,group10/user4,4,562149802
33,1459986146,labeled,help wanted,group10/user1,3,617628886
33,1459986142,milestoned,Apr 1,group10/user1,3,617628795
33,1459986134,assigned,group10/user3,group10/user3,3,617628668
33,1456253616,closed,closed,group10/user3,3,562160129
34,1457017743,closed,closed,group10/user4,2,576367264
34,1456937652,assigned,group10/user3,group10/user3,2,574953157
34,1456254370,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user3,2,562180411
34,1456254326,labeled,enhancement,group10/user3,2,562179145
35,1459986291,labeled,enhancement,group10/user1,2,617630981
35,1459986284,assigned,group10/user1,group10/user1,2,617630899
35,1456712298,closed,closed,group10/user1,2,570310434
35,1456254388,demilestoned,May 1,group10/user3,2,562181129
35,1456254388,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user3,2,562181128
35,1456254384,milestoned,May 1,group10/user3,2,562181004
36,1459986252,labeled,invalid,group10/user1,3,617630316
36,1459986248,milestoned,Apr 1,group10/user1,3,617630233
36,1459986245,assigned,group10/user1,group10/user1,3,617630175
36,1456254483,closed,closed,group10/user3,3,562183458
37,1456411497,closed,closed,group10/user1,6,565700917
37,1456411492,milestoned,Solution 2,group10/user1,6,565700790
37,1456411492,assigned,group10/user1,group10/user1,6,565700789
37,1456411492,labeled,enhancement,group10/user1,6,565700786
38,1456411536,closed,closed,group10/user1,2,565701816
38,1456411534,assigned,group10/user1,group10/user1,2,565701785
38,1456411525,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user1,2,565701602
39,1456411606,closed,closed,group10/user1,2,565703442
39,1456411578,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user1,2,565702737
39,1456411578,assigned,group10/user1,group10/user1,2,565702736
39,1456411578,labeled,question,group10/user1,2,565702735
40,1459986229,labeled,question,group10/user1,3,617629891
40,1459986225,milestoned,Apr 1,group10/user1,3,617629834
40,1459986223,assigned,group10/user5,group10/user5,3,617629792
40,1456420428,closed,closed,group10/user5,3,565967911
41,1459986207,labeled,help wanted,group10/user1,2,617629573
41,1459986207,labeled,enhancement,group10/user1,2,617629572
41,1459986200,assigned,group10/user5,group10/user5,2,617629523
41,1456420529,closed,closed,group10/user5,2,565970742
41,1456420523,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user5,2,565970549
42,1456549127,closed,closed,group10/user1,7,568650373
42,1456549123,milestoned,Solution 3,group10/user1,7,568650348
42,1456549123,assigned,group10/user1,group10/user1,7,568650347
42,1456549123,labeled,enhancement,group10/user1,7,568650346
43,1456710538,closed,closed,group10/user1,7,570284609
43,1456549151,milestoned,Solution 3,group10/user1,7,568650595
43,1456549151,assigned,group10/user1,group10/user1,7,568650594
43,1456549151,labeled,enhancement,group10/user1,7,568650593
44,1456549195,closed,closed,group10/user1,7,568650971
44,1456549190,milestoned,Solution 3,group10/user1,7,568650886
44,1456549190,assigned,group10/user1,group10/user1,7,568650885
44,1456549190,labeled,enhancement,group10/user1,7,568650884
45,1456549217,closed,closed,group10/user1,7,568651127
45,1456549214,milestoned,Solution 3,group10/user1,7,568651114
45,1456549214,assigned,group10/user1,group10/user1,7,568651113
45,1456549214,labeled,enhancement,group10/user1,7,568651112
46,1459951721,assigned,group10/user4,group10/user4,4,616861534
46,1459951718,milestoned,May 1,group10/user4,4,616861470
46,1459951716,labeled,enhancement,group10/user4,4,616861425
46,1456586826,closed,closed,group10/user4,4,569008722
47,1456788717,closed,closed,group10/user2,7,572087617
47,1456710794,milestoned,Solution 3,group10/user1,7,570287128
47,1456710794,assigned,group10/user1,group10/user1,7,570287127
47,1456710794,labeled,enhancement,group10/user1,7,570287126
48,1458521561,closed,closed,group10/user1,7,596546755
48,1456712143,milestoned,Solution 3,group10/user1,7,570307398
48,1456712143,assigned,group10/user5,group10/user5,7,570307397
48,1456712143,labeled,enhancement,group10/user1,7,570307396
49,1459739397,closed,closed,group10/user1,7,613009743
49,1456712179,milestoned,Solution 3,group10/user1,7,570308071
49,1456712179,assigned,group10/user4,group10/user4,7,570308067
49,1456712179,labeled,question,group10/user1,7,570308066
49,1456712179,labeled,help wanted,group10/user1,7,570308065
50,1459739440,closed,closed,group10/user1,7,613010101
50,1456788246,assigned,group10/user4,group10/user4,7,572075260
50,1456788235,milestoned,Solution 3,group10/user2,7,572075005
50,1456788231,labeled,enhancement,group10/user2,7,572074878
51,1457032498,closed,closed,group10/user1,2,576721277
51,1457029588,subscribed,subscribed,group10/user5,2,576651241
51,1457029588,mentioned,mentioned,group10/user5,2,576651239
51,1457029573,reopened,reopened,group10/user1,2,576650936
51,1457029569,closed,closed,group10/user1,2,576650866
51,1456789044,assigned,group10/user5,group10/user5,2,572095004
51,1456789044,unassigned,unassigned,group10/user6,2,572095003
51,1456789037,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user2,2,572094843
51,1456789037,assigned,group10/user6,group10/user6,2,572094842
51,1456789037,labeled,help wanted,group10/user2,2,572094841
52,1457017723,closed,closed,group10/user4,2,576366842
52,1456789212,milestoned,Mar 1 http://se16.unbox.org/project/mar1.md,group10/user2,2,572098556
52,1456789212,assigned,group10/user4,group10/user4,2,572098555
52,1456789212,labeled,question,group10/user2,2,572098554
