id,time,sha,user,message
1,1460005577,a9027c4940cf00ba4f048a08c17dea3260d05666,group14/user3,evaluation replace instead of append issue
2,1460005098,1ceedd2b588736759e5c64152e363237f502f624,group14/user3,Merge branch 'master' of https://github.com/gvivek19/CSC510-Team-N
3,1460005081,3d99d64c4113c7e40a90f25107293a534bf02dde,group14/user3,file uploads
4,1460004582,cad959daeb0b116dae03e3e280ade6868818c15f,group14/user1,Merge branch 'master' of https://github.com/gvivek19/CSC510-Team-N
5,1460004575,572357c70e6dfe971209def6ca7cc15334cb266a,group14/user1,Fixed #92
6,1460001777,4c74a4c11ac93115f6b0dbeccd9a7a1502ce8bcb,group14/user3,filetypes check and bug fixes
7,1457036593,4d0475c3120892e9d8f4ff46152c0f0ceb897562,group14/user3,bug fixes
8,1457031159,1773854ec67b2917042ec99a65c5a15402199dd6,group14/user3,Merge branch 'master' of https://github.com/gvivek19/CSC510-Team-N
9,1457031154,fe920016182ad6478a2f82e26ae595d84e9142bb,group14/user3,inline feedback viewer
10,1457027869,90b4f601f1ee4973c05666e5edf89d12f66263c3,group14/user1,Minor fixes
11,1457026958,0cf462f635fdfca661404144cf30f81a6ea51039,group14/user1,Logout handling
12,1457026678,ea06ecc10d13c69cb7253bf5ccd1dacda0e80210,group14/user3,Merge branch 'master' of https://github.com/gvivek19/CSC510-Team-N
13,1457026673,64a952f66715b62f8afe716b5bfcec92738562e2,group14/user3,stats integration
14,1457026556,a72a0b850fa324dc58195bc76533f12d9d00e434,group14/user1,Added timer
15,1457024883,d6825424f1e6fd4fdc31215f5f70cbfa7887f4b9,group14/user1,Minor fixes
16,1457024054,57c239cbb3618a164d4782b47ae96447b571ea49,group14/user1,Merge branch 'master' of https://github.com/gvivek19/CSC510-Team-N
17,1457024048,ca25bc9e005a8e48e69009e04d58b28b2da5d690,group14/user1,Evaluate a file
18,1457022769,4d5a3e997b3e8c37d040f9ab50671d3d1f3649ea,group14/user3,api fixes in ui
