id,time,sha,user,message
1,1457046897,4a20a79ae567cbeacaef73ef4b2884f260d488ed,group2/user1,Solution 2 Added Interfacace
2,1456890882,ba76549ba18d76b7082361dc3f8baad95cbd1045,group2/user1,March 1 Done
3,1456890662,e0adee5b0bcc1a6b7d69c19be9f071b24dc404a8,group2/user1,Fixed Survey Response link
4,1456890569,9b41b2d58461587167cac3534156c29d695b4b9b,group2/user1,Fixed Survey Link Indentation
5,1456890526,7e84ce1dae567069d724eb2f2ed63a18db35d684,group2/user1,Added Survey Links
6,1456888588,ab0f6b554c91e4aa83999dd8c0f4f309912ff99f,group2/user5,Updating Telemetry Link
7,1456888514,5c6121a71b616aa5556e9c8694c3c6563a1363eb,group2/user5,Updating links and bullets
8,1456887998,5c6bc94f64df8ce662edb46efd5e0856af88bacf,group2/user2,Adding Telemetry file
9,1456887352,21a00617f8841f65a0f7195b82220214fe7a1a0c,group2/user2,updated links
10,1456887308,ce563214827b41d10917cb792d5b63a3e4d6923d,group2/user2,Update README.md
11,1456887227,5282869827ced212b7ed35790f63caca372523db,group2/user2,Update README.md
12,1456887026,b75b15143599e5bf37f6855089449aa3095f4656,group2/user1,Update and rename Telemetry.md to Evaluation.md
13,1456886994,a1db10d3be5519bd60e9a4ba9c0ee74a8e86ac49,group2/user2,Update README.md
14,1456886955,e3bc9264009f1869ff9283cc853a7959f04e1b83,group2/user1,updated indentation
15,1456886932,08243c84d16c43aa7e265d7ab45b4d43748d9034,group2/user1,Update Telemetry.md
16,1456886902,ce9be45a98cfde2a10ebe8924e24f27c5b1a2f21,group2/user2,Updating links and bullets
17,1456886381,d2d6673a745f4adcfb53515566b75443091b15d1,group2/user2,Fixed indentation
18,1456886282,4a197beab18f8911a6d34e9a89a969518e346e83,group2/user2,updated links
19,1456886155,f877576c2e969856434c7dad5c3bbee628e6137e,group2/user2,README updated
20,1456885952,9f92ab4faf9a14288fb8d1f80b9cb207113ef256,group2/user4,Merge branch 'master' of https://github.com/ankitkumar93/csc510-se-project
21,1456885934,d90a103a054b9eac2f55cdac2995fff24bc57a5a,group2/user4,Telemetry
22,1456864014,bbf490f6d870249e3ff2515be853968dadd03440,group2/user1,Solution 1 Ready
23,1456811451,080f2a80085c0bbbcca715d4447b24fe2d9e92c3,group2/user2,adding lda clustering file
24,1456811424,08cc9b691653ab921361f9ff73826517cf7d98ab,group2/user2,adding stopwords BOW file
25,1456811397,1be2b75b2ea495b49811699ec19ea127ae440fb5,group2/user2,adding Topic Modeling test code file
26,1456811369,5bd93af043d672c78abf3a7cc5ca25e4fa1044a4,group2/user2,adding test xml file
