id,time,sha,user,message
1,1457031201,d193990137d4a554459d94e3cc05db35dc12bb64,group1/user1,Merge branch 'master' of https://github.com/Arjun-Code-Knight/csc510-se-project
2,1457030876,c485267f02342997ad04f1221a1bb29e1bcd10e8,group1/user1,Merge branch 'chromeExt_client'
3,1457030841,859e27a490b72c8f35742587d78f21aef611cba2,group1/user1,Labels bug fixed
4,1457030782,813cd83107629b0d5e162116af589bc72d1d0d6c,group1/user5,support for tags in chrome plugin
5,1456982513,66b04ba3db19b0dd25841347782e478b43992b7d,group1/user1,Merge branch 'chromeExt_client'
6,1456982460,ba0987424d0f88b5c4f10d2bd758f45e443edc5d,group1/user1,integration with server and bug fixes
7,1455945832,05121c18e5b3d618000f2abdfdd9c2ae00dc46a1,group1/user5,Code to upload to the aws server
8,1455945175,f5400e8a31b35d25998d275f0ff1361cb4306d80,group1/user5,calling aws from fileServer
9,1455942376,495f79e724b1668442d49de20d1febffd16f4860,group1/user1,Removing target files which are again user specific.
10,1455942138,b55197a28ed6de2c3f3f9d9c67f3d542565726c9,group1/user1,"Delete USER1\testimg.png

Removing the test image."
11,1455941946,03aa442552c0c54e5028a4728bfe6e22ea92e725,group1/user1,Removing eclipse project specific files
12,1455941800,0f8c0f218453b15fde296b9f6f19d1159d594285,group1/user1,Removing eclipse specific directories
13,1455940817,f8565bef637b55165da69663404a838abefc042f,group1/user5,changes
14,1455938979,32a67a78de6d150c5ba9886917fa81bc6002d5ce,group1/user5,tokenizing the property
15,1455938481,6c33dd432522171fab8390d595ee699120f23f24,group1/user5,tokenized property
16,1455938445,0b8b0e0d8c8e684c5c7afd3aad3c38fd1a65d628,group1/user5,tokenized property
17,1455937415,b00f2948992fe4b00d160bee64235cae4cf6ef01,group1/user5,Cleaing Code
18,1455930341,be2cd324b8d0706e408dc743388df97fe2605a36,group1/user1,FileServer.java modifications
19,1455930176,9fef3ea3d7f19fcb7f6bdc4fbc53c8dd8508e143,group1/user1,property file
20,1455930101,9f29866ed18ae9304dce7d36820e262f97b8c67c,group1/user1,additional changes for image upload
21,1455929693,20174c64a7b4b04909dc4e32561529516af76006,group1/user1,Aws Image Upload
22,1455929274,145a359aa6e3c6474b946c91dd6a93e6a6b769bd,group1/user5,Code clean up
23,1455928974,12367aeee6520d0eeae897e0b746819e50ef9dc1,group1/user5,Support for handling stop words
24,1455924723,a23cf9689e4f2292522926e50d164f5859fc5e1f,group1/user5,pom dependency for aws
25,1455911233,96c3c6a913a60f4c8c8e3e112499082d15b8c810,group1/user5,Adding dependency for MongoDB
26,1455911057,574dadb50464163f0bd05a69d19be82f9dfcde1e,group1/user5,Userservice to query userDetails and interfacing with MongoDB
27,1455863822,26dd71cfaeebad4033eacb90d0bcdb9e8944a3ce,group1/user5,Correcting minor stream errors
28,1455862348,6751e451dbbe2d70ac3d822b4378c840a8767120,group1/user5,Updating Readme
29,1455862166,6da32de568abe0ad225f19d7bb8f3817e034188d,group1/user5,Including OCR code and support for user specific directory
30,1455854065,30d980a2b2a89a4eb2daade0e83ab7e96c81b95b,group1/user5,Moving constants to properties
31,1455851040,5a1ef4051ab47759a661b713fa14c89f67abfd77,group1/user5,Updates to the build process and packaging
32,1455849886,e3e365fcebd8810a7c1d7354274492aeadb40bc6,group1/user5,Initial Commit of the Server Code
33,1454126127,60851463435d2576d3ac44656e6b48d20d270947,group1/user5,Adding the observation videos
34,1454125556,0ae58271a5126d0df49674b47ae39cae56dc0f82,group1/user5,ACM Paper on the problem decription
35,1454125099,146b42fe822f157d490dfd03503610cd71cea64e,group1/user5,"Updating the project Idea

Abstract about the problem, an ACM paper on the issue, survey and the conclusion driven from the survey."
36,1452741811,0ead08ba5cefb6c10aae940abcd6f5568441da63,group1/user5,Goal of the project
37,1452566504,2696d53e8a8d8fe9bbaa60c927dfcc0e7c8044b2,group1/user5,Initial commit
