issueID,time,action,label,user,milestone,identifier
41,1458086617,unassigned,unassigned,group12/user4,4,591121321
41,1458086605,milestoned,Testing the implemented solutions,group12/user3,4,591121091
41,1457810104,assigned,group12/user4,group12/user4,4,587505711
41,1457810104,labeled,android,group12/user4,4,587505710
41,1457810104,labeled,enhancement,group12/user4,4,587505709
42,1460083404,milestoned,Enhancements for solutions,group12/user3,13,619407760
42,1459052416,closed,closed,group12/user5,13,604332534
42,1457810314,labeled,solution_:_voiceInput,group12/user4,13,587507139
42,1457810314,labeled,android,group12/user4,13,587507138
42,1457810314,labeled,enhancement,group12/user4,13,587507137
43,1459913912,closed,closed,group12/user1,13,616148508
43,1459913897,milestoned,Enhancements for solutions,group12/user1,13,616148287
43,1459014191,labeled,solution_:_imageScan,group12/user1,13,604173837
43,1459014191,labeled,android,group12/user1,13,604173836
44,1460083391,milestoned,Enhancements for telemetry,group12/user3,14,619407497
44,1459150851,closed,closed,group12/user4,14,604932969
44,1459048174,referenced,referenced,group12/user4,14,604318456
44,1459023125,referenced,referenced,group12/user4,14,604214757
44,1459022307,labeled,telemetry,group12/user4,14,604209921
44,1459022307,labeled,android,group12/user4,14,604209920
44,1459022307,labeled,enhancement,group12/user4,14,604209919
44,1459022307,assigned,group12/user4,group12/user4,14,604209918
45,1459982783,closed,closed,group12/user1,13,617576554
45,1459982736,milestoned,Enhancements for solutions,group12/user1,13,617575702
45,1459982716,demilestoned,Enhancements for solutions,group12/user1,13,617575373
45,1459982698,milestoned,Enhancements for solutions,group12/user1,13,617575056
45,1459489369,subscribed,subscribed,group12/user1,13,610815934
45,1459489369,mentioned,mentioned,group12/user1,13,610815933
45,1459489367,assigned,group12/user1,group12/user1,13,610815928
45,1459027541,labeled,solution_:_imageScan,group12/user1,13,604233266
45,1459027541,labeled,enhancement,group12/user1,13,604233265
46,1460083478,milestoned,Android app base framework ,group12/user3,12,619408935
46,1459982814,closed,closed,group12/user1,12,617577122
46,1459036082,labeled,solution_:_imageScan,group12/user1,12,604272909
46,1459036082,labeled,bug,group12/user1,12,604272908
47,1460083380,milestoned,Enhancements for solutions,group12/user3,13,619407320
47,1459178854,closed,closed,group12/user3,13,605340979
47,1459107650,referenced,referenced,group12/user4,13,604594811
47,1459044986,labeled,telemetry,group12/user4,13,604306363
47,1459044986,labeled,enhancement,group12/user4,13,604306362
48,1460083367,milestoned,Enhancements for solutions,group12/user3,13,619407124
48,1459150825,closed,closed,group12/user4,13,604932546
48,1459106539,referenced,referenced,group12/user4,13,604588429
48,1459045272,labeled,enhancement,group12/user4,13,604307210
48,1459045263,assigned,group12/user4,group12/user4,13,604307186
49,1459145473,closed,closed,group12/user3,14,604864610
49,1459145441,referenced,referenced,group12/user3,14,604864050
49,1459142571,renamed,renamed,group12/user3,14,604835014
49,1459142562,milestoned,Enhancements for telemetry,group12/user3,14,604834958
49,1459142562,labeled,telemetry,group12/user3,14,604834957
49,1459142562,assigned,group12/user3,group12/user3,14,604834956
50,1459145514,closed,closed,group12/user3,14,604865020
50,1459145441,referenced,referenced,group12/user3,14,604864048
50,1459144870,milestoned,Enhancements for telemetry,group12/user3,14,604856037
50,1459144870,labeled,android,group12/user3,14,604856036
50,1459144870,labeled,web-application,group12/user3,14,604856035
50,1459144870,labeled,enhancement,group12/user3,14,604856034
50,1459144870,assigned,group12/user3,group12/user3,14,604856033
51,1459145487,closed,closed,group12/user3,4,604864828
51,1459145441,referenced,referenced,group12/user3,4,604864047
51,1459145111,labeled,trivial,group12/user3,4,604858785
51,1459145105,milestoned,Testing the implemented solutions,group12/user3,4,604858725
51,1459145105,assigned,group12/user3,group12/user3,4,604858724
52,1459178834,closed,closed,group12/user3,14,605340662
52,1459164417,milestoned,Enhancements for telemetry,group12/user2,14,605101066
52,1459164417,labeled,telemetry,group12/user2,14,605101064
53,1459178830,closed,closed,group12/user3,14,605340558
53,1459164491,milestoned,Enhancements for telemetry,group12/user2,14,605101839
53,1459164491,labeled,telemetry,group12/user2,14,605101838
54,1460083452,milestoned,Enhancements for solutions,group12/user3,13,619408454
54,1459194880,closed,closed,group12/user4,13,605684459
54,1459194807,referenced,referenced,group12/user4,13,605682701
54,1459193617,labeled,solution_:_voiceInput,group12/user4,13,605652102
54,1459193617,labeled,android,group12/user4,13,605652101
54,1459193617,assigned,group12/user4,group12/user4,13,605652100
55,1460082415,closed,closed,group12/user5,4,619395699
55,1459489331,labeled,android,group12/user3,4,610815616
55,1459489324,milestoned,Testing the implemented solutions,group12/user3,4,610815560
55,1459489324,labeled,bug,group12/user3,4,610815559
55,1459489324,assigned,group12/user5,group12/user5,4,610815558
56,1460081851,milestoned,Enhancements for telemetry,group12/user3,14,619390343
56,1459979111,closed,closed,group12/user4,14,617515223
56,1459618580,referenced,referenced,group12/user4,14,612286930
56,1459617756,referenced,referenced,group12/user4,14,612282535
56,1459617297,labeled,telemetry,group12/user4,14,612279599
