issueID,time,action,label,user,milestone,identifier
12,1454624862,labeled,Mar 1,group7/user3,5,539897245
13,1455136450,closed,closed,group7/user1,5,546341858
13,1454625067,labeled,discussion,group7/user2,5,539902030
13,1454625065,milestoned,Feb10,group7/user2,5,539901985
13,1454624918,labeled,Mar 1,group7/user3,5,539898500
14,1455136845,closed,closed,group7/user2,5,546348886
14,1454625103,milestoned,Feb10,group7/user2,5,539902750
14,1454625100,labeled,discussion,group7/user2,5,539902677
14,1454625025,labeled,Mar 1,group7/user3,5,539901344
15,1454625133,closed,closed,group7/user2,5,539903387
15,1454625089,milestoned,Feb10,group7/user2,5,539902472
15,1454625089,labeled,discussion,group7/user2,5,539902471
15,1454625089,labeled,Mar 1,group7/user2,5,539902470
16,1455136469,closed,closed,group7/user1,,546342239
16,1455037382,labeled,discussion,group7/user1,,544623094
17,1455137498,closed,closed,group7/user1,,546361425
18,1456342429,closed,closed,group7/user2,7,564210932
18,1455738560,demilestoned,Mar1 Deliverable,group7/user2,7,554094094
18,1455738560,milestoned,Feb24,group7/user2,7,554094092
18,1455136559,milestoned,Mar1 Deliverable,group7/user2,7,546343891
18,1455136559,assigned,group7/user2,group7/user2,7,546343890
18,1455136559,labeled,in progress,group7/user2,7,546343889
18,1455136559,labeled,feature,group7/user2,7,546343888
18,1455136559,labeled,Mar 1,group7/user2,7,546343887
19,1455735462,closed,closed,group7/user1,6,554022457
19,1455136756,milestoned,Feb17,group7/user1,6,546347227
19,1455136756,assigned,group7/user1,group7/user1,6,546347226
19,1455136756,labeled,in progress,group7/user1,6,546347225
19,1455136756,labeled,feature,group7/user1,6,546347224
19,1455136756,labeled,Mar 1,group7/user1,6,546347223
20,1456692772,closed,closed,group7/user1,2,570073309
20,1456346905,demilestoned,Feb24,group7/user1,2,564325176
20,1456346905,milestoned,Mar1 Deliverable,group7/user1,2,564325175
20,1455738396,demilestoned,Feb17,group7/user3,2,554090667
20,1455738396,milestoned,Feb24,group7/user3,2,554090666
20,1455136950,labeled,in progress,group7/user1,2,546351031
20,1455136932,labeled,feature,group7/user1,2,546350686
20,1455136932,labeled,Mar 1,group7/user1,2,546350685
20,1455136827,milestoned,Feb17,group7/user3,2,546348484
20,1455136827,assigned,group7/user3,group7/user3,2,546348483
21,1456342238,closed,closed,group7/user4,7,564205810
21,1455739074,demilestoned,Mar1 Deliverable,group7/user1,7,554105641
21,1455739074,milestoned,Feb24,group7/user1,7,554105639
21,1455137527,milestoned,Mar1 Deliverable,group7/user1,7,546361926
21,1455137523,assigned,group7/user4,group7/user4,7,546361867
21,1455136931,labeled,in progress,group7/user4,7,546350671
21,1455136931,labeled,feature,group7/user4,7,546350670
21,1455136931,labeled,Mar 1,group7/user4,7,546350669
22,1455735477,closed,closed,group7/user1,6,554022803
22,1455305108,milestoned,Feb17,group7/user1,6,548953582
22,1455305108,labeled,design,group7/user1,6,548953581
22,1455305108,labeled,in progress,group7/user1,6,548953580
22,1455305108,labeled,discussion,group7/user1,6,548953579
23,1455738496,closed,closed,group7/user1,6,554092764
23,1455599658,milestoned,Feb17,group7/user3,6,551547113
23,1455599650,labeled,discussion,group7/user3,6,551547042
23,1455599650,labeled,Mar 1,group7/user3,6,551547041
24,1456341433,closed,closed,group7/user1,7,564183063
24,1455735410,assigned,group7/user1,group7/user1,7,554021235
24,1455735406,milestoned,Feb24,group7/user1,7,554021124
24,1455735402,labeled,in testing,group7/user1,7,554021000
24,1455735402,labeled,feature,group7/user1,7,554020999
24,1455735402,labeled,Mar 1,group7/user1,7,554020998
25,1455738519,closed,closed,group7/user1,6,554093181
25,1455736233,labeled,meeting,group7/user1,6,554039317
25,1455736233,labeled,discussion,group7/user1,6,554039316
25,1455735956,milestoned,Feb17,group7/user1,6,554033773
26,1457038965,closed,closed,group7/user2,8,576857505
26,1456890869,demilestoned,Mar1 Deliverable,group7/user2,8,574103709
26,1456890869,milestoned,Mar1 Demo,group7/user2,8,574103708
26,1455738956,milestoned,Mar1 Deliverable,group7/user1,8,554102946
26,1455738956,labeled,discussion,group7/user1,8,554102944
26,1455738956,labeled,Mar 1,group7/user1,8,554102943
27,1456944490,closed,closed,group7/user1,,575112072
27,1456891025,unlabeled,Mar 1,group7/user2,,574104969
27,1456891007,unlabeled,in progress,group7/user2,,574104819
27,1456891007,labeled,enhancement,group7/user2,,574104818
27,1456085261,assigned,group7/user4,group7/user4,,558610041
27,1456085261,labeled,design,group7/user4,,558610040
27,1456085261,labeled,in progress,group7/user4,,558610039
27,1456085261,labeled,Mar 1,group7/user4,,558610038
28,1456346888,closed,closed,group7/user1,7,564324741
28,1456166053,milestoned,Feb24,group7/user1,7,560134565
28,1456166053,labeled,discussion,group7/user1,7,560134564
28,1456166053,labeled,Mar 1,group7/user1,7,560134563
29,1456200451,closed,closed,group7/user3,,560936303
29,1456199494,labeled,discussion,group7/user3,,560922330
29,1456199494,labeled,help wanted,group7/user3,,560922329
30,1456852311,closed,closed,group7/user2,2,573357021
30,1456852302,renamed,renamed,group7/user2,2,573356869
30,1456342324,assigned,group7/user2,group7/user2,2,564208016
30,1456342321,milestoned,Mar1 Deliverable,group7/user2,2,564207943
30,1456342317,labeled,feature,group7/user2,2,564207820
30,1456342317,labeled,Mar 1,group7/user2,2,564207819
30,1456342317,labeled,enhancement,group7/user2,2,564207818
31,1456344515,closed,closed,group7/user1,2,564268196
31,1456344515,merged,merged,group7/user1,2,564268195
31,1456344515,referenced,referenced,group7/user1,2,564268194
31,1456344371,labeled,Mar 1,group7/user1,2,564264588
31,1456344362,assigned,group7/user1,group7/user1,2,564264372
31,1456344359,milestoned,Mar1 Deliverable,group7/user1,2,564264268
32,1456344669,closed,closed,group7/user2,,564271590
32,1456344669,merged,merged,group7/user2,,564271589
32,1456344669,referenced,referenced,group7/user2,,564271588
33,1456346826,head_ref_deleted,head_ref_deleted,group7/user2,,564323358
33,1456344725,closed,closed,group7/user2,,564272867
33,1456344725,merged,merged,group7/user2,,564272862
33,1456344725,referenced,referenced,group7/user2,,564272861
34,1456345103,closed,closed,group7/user2,,564281540
34,1456345103,merged,merged,group7/user2,,564281536
34,1456345103,referenced,referenced,group7/user2,,564281535
35,1457026260,closed,closed,group7/user1,,576579858
35,1456345083,labeled,question,group7/user3,,564281143
35,1456345083,labeled,bug,group7/user3,,564281142
36,1456692755,closed,closed,group7/user1,2,570073010
36,1456346437,labeled,discussion,group7/user1,2,564314826
36,1456346271,milestoned,Mar1 Deliverable,group7/user1,2,564310946
36,1456346268,labeled,Mar 1,group7/user1,2,564310861
37,1457026243,closed,closed,group7/user1,,576579509
38,1456628762,closed,closed,group7/user3,2,569446410
38,1456347123,milestoned,Mar1 Deliverable,group7/user3,2,564330533
38,1456347117,labeled,discussion,group7/user3,2,564330392
38,1456347117,labeled,Mar 1,group7/user3,2,564330391
38,1456347117,labeled,help wanted,group7/user3,2,564330390
39,1456690247,closed,closed,group7/user3,2,570044529
39,1456630170,milestoned,Mar1 Deliverable,group7/user3,2,569459993
39,1456630165,labeled,Mar 1,group7/user3,2,569459938
39,1456630165,labeled,question,group7/user3,2,569459937
39,1456630165,labeled,help wanted,group7/user3,2,569459936
39,1456630149,subscribed,subscribed,group7/user5,2,569459776
39,1456630149,mentioned,mentioned,group7/user5,2,569459775
40,1456688281,closed,closed,group7/user2,,570023252
40,1456688281,merged,merged,group7/user2,,570023251
41,1456690777,closed,closed,group7/user1,,570051645
41,1456690777,merged,merged,group7/user1,,570051644
41,1456690777,referenced,referenced,group7/user1,,570051643
42,1456690990,closed,closed,group7/user2,,570055117
42,1456690990,merged,merged,group7/user2,,570055116
42,1456690990,referenced,referenced,group7/user2,,570055113
43,1456944388,closed,closed,group7/user1,8,575109492
43,1456890859,demilestoned,Mar1 Deliverable,group7/user2,8,574103638
43,1456890859,milestoned,Mar1 Demo,group7/user2,8,574103637
43,1456768998,milestoned,Mar1 Deliverable,group7/user1,8,571531123
43,1456768998,labeled,discussion,group7/user1,8,571531118
43,1456768998,labeled,Mar 1,group7/user1,8,571531116
43,1456768998,labeled,help wanted,group7/user1,8,571531114
44,1456852144,closed,closed,group7/user1,2,573352310
44,1456850459,milestoned,Mar1 Deliverable,group7/user1,2,573305951
44,1456850459,assigned,group7/user1,group7/user1,2,573305950
44,1456850459,labeled,in testing,group7/user1,2,573305947
44,1456850459,labeled,Mar 1,group7/user1,2,573305945
45,1456857747,closed,closed,group7/user1,2,573475283
45,1456852359,assigned,group7/user1,group7/user1,2,573358085
45,1456852358,milestoned,Mar1 Deliverable,group7/user1,2,573358050
45,1456852355,labeled,in testing,group7/user1,2,573357995
45,1456852355,labeled,in progress,group7/user1,2,573357994
45,1456852355,labeled,Mar 1,group7/user1,2,573357993
46,1456852350,closed,closed,group7/user2,2,573357875
46,1456852347,milestoned,Mar1 Deliverable,group7/user2,2,573357788
46,1456852343,labeled,feature,group7/user2,2,573357717
46,1456852343,labeled,Mar 1,group7/user2,2,573357716
47,1456890702,closed,closed,group7/user2,2,574102391
47,1456852393,milestoned,Mar1 Deliverable,group7/user2,2,573358706
47,1456852393,labeled,feature,group7/user2,2,573358705
47,1456852393,labeled,Mar 1,group7/user2,2,573358704
48,1456946302,closed,closed,group7/user2,2,575155003
48,1456863034,unsubscribed,unsubscribed,group7/user5,2,573606080
48,1456863006,milestoned,Mar1 Deliverable,group7/user1,2,573605545
48,1456863006,subscribed,subscribed,group7/user5,2,573605544
48,1456863006,mentioned,mentioned,group7/user5,2,573605543
48,1456863006,labeled,in testing,group7/user1,2,573605542
48,1456863006,labeled,Mar 1,group7/user1,2,573605541
48,1456863006,labeled,bug,group7/user1,2,573605540
49,1456946260,closed,closed,group7/user2,8,575154152
49,1456890818,milestoned,Mar1 Extended,group7/user2,8,574103314
49,1456890818,labeled,in testing,group7/user2,8,574103313
49,1456890818,labeled,discussion,group7/user2,8,574103312
50,1456946190,closed,closed,group7/user2,,575152542
50,1456946190,merged,merged,group7/user2,,575152541
50,1456946190,referenced,referenced,group7/user2,,575152540
51,1456949736,closed,closed,group7/user1,8,575234928
51,1456949470,milestoned,Mar1 Demo,group7/user1,8,575229237
51,1456949470,labeled,meeting,group7/user1,8,575229235
51,1456949470,labeled,Mar 1,group7/user1,8,575229234
51,1456949470,labeled,help wanted,group7/user1,8,575229233
51,1456949470,labeled,bug,group7/user1,8,575229232
52,1457551897,closed,closed,group7/user2,9,583806298
52,1457453635,labeled,Apr 1,group7/user1,9,581939811
52,1457453631,milestoned,Apr 1 Presentation,group7/user1,9,581939719
52,1457453599,labeled,discussion,group7/user1,9,581938998
53,1457545754,closed,closed,group7/user1,,583664971
54,1458148004,closed,closed,group7/user1,,592163053
55,1460573699,unassigned,unassigned,group7/user1,11,626260694
55,1460573696,assigned,group7/user1,group7/user1,11,626260617
55,1460573691,unassigned,unassigned,group7/user2,11,626260494
55,1460573681,assigned,group7/user2,group7/user2,11,626260225
55,1459187413,closed,closed,group7/user1,11,605518306
55,1458151250,unassigned,unassigned,group7/user1,11,592246412
55,1458151247,assigned,group7/user1,group7/user1,11,592246350
55,1458151247,unassigned,unassigned,group7/user3,11,592246349
55,1458151243,assigned,group7/user3,group7/user3,11,592246255
55,1458151243,unassigned,unassigned,group7/user1,11,592246254
55,1458151236,assigned,group7/user1,group7/user1,11,592246182
55,1457551475,milestoned,User testing,group7/user2,11,583795352
55,1457551469,labeled,Apr 1,group7/user2,11,583795180
55,1457551469,labeled,in progress,group7/user2,11,583795179
55,1457551469,labeled,discussion,group7/user2,11,583795178
56,1458787986,closed,closed,group7/user2,11,601205891
56,1457966858,unlabeled,in progress,group7/user2,11,588809229
56,1457966858,labeled,in testing,group7/user2,11,588809227
56,1457966858,labeled,help wanted,group7/user2,11,588809226
56,1457551592,assigned,group7/user2,group7/user2,11,583798218
56,1457551587,milestoned,User testing,group7/user2,11,583798100
56,1457551587,labeled,Apr 1,group7/user2,11,583798098
56,1457551587,labeled,in progress,group7/user2,11,583798097
56,1457551587,labeled,enhancement,group7/user2,11,583798096
57,1458788007,closed,closed,group7/user2,11,601206027
57,1457551639,milestoned,User testing,group7/user2,11,583799494
57,1457551639,assigned,group7/user2,group7/user2,11,583799493
57,1457551639,labeled,Apr 1,group7/user2,11,583799492
57,1457551639,labeled,in progress,group7/user2,11,583799491
57,1457551639,labeled,enhancement,group7/user2,11,583799490
58,1457919333,closed,closed,group7/user2,11,588086893
58,1457919330,milestoned,User testing,group7/user2,11,588086870
58,1457919324,labeled,Apr 1,group7/user2,11,588086844
58,1457919324,labeled,in testing,group7/user2,11,588086843
58,1457919324,labeled,enhancement,group7/user2,11,588086842
59,1459187687,milestoned,User testing,group7/user2,11,605524242
59,1459187676,labeled,Apr 1,group7/user2,11,605523927
59,1459187676,labeled,meeting,group7/user2,11,605523926
59,1459187676,labeled,discussion,group7/user2,11,605523925
59,1458673292,closed,closed,group7/user1,11,599204361
60,1458759821,closed,closed,group7/user4,,600772695
60,1458154484,assigned,group7/user3,group7/user3,,592328028
60,1458154484,labeled,Apr 1,group7/user3,,592328027
60,1458154484,labeled,in progress,group7/user3,,592328026
60,1458154484,labeled,bug,group7/user3,,592328025
61,1458788047,closed,closed,group7/user2,9,601206361
61,1458673446,milestoned,Apr 7 Presentation,group7/user1,9,599208384
61,1458673446,labeled,Apr 1,group7/user1,9,599208383
61,1458673446,labeled,meeting,group7/user1,9,599208382
61,1458673446,labeled,discussion,group7/user1,9,599208381
62,1459187742,closed,closed,group7/user2,11,605525307
62,1459181466,milestoned,User testing,group7/user1,11,605400049
62,1459181461,labeled,Apr 1,group7/user1,11,605399919
62,1459181461,labeled,meeting,group7/user1,11,605399918
62,1459181461,labeled,discussion,group7/user1,11,605399917
63,1459456400,closed,closed,group7/user1,3,610387515
63,1459187767,milestoned,Apr 7 Report,group7/user2,3,605525764
63,1459187760,labeled,Apr 1,group7/user2,3,605525656
63,1459187760,labeled,meeting,group7/user2,3,605525655
63,1459187760,labeled,discussion,group7/user2,3,605525653
64,1459361251,closed,closed,group7/user1,11,608671445
64,1458761626,milestoned,User testing,group7/user1,11,600810133
64,1458761615,labeled,Apr 1,group7/user1,11,600809547
65,1459187709,closed,closed,group7/user2,11,605524614
65,1458761676,labeled,Apr 1,group7/user1,11,600811434
65,1458761676,labeled,help wanted,group7/user1,11,600811433
65,1458761669,milestoned,User testing,group7/user1,11,600811291
66,1459361257,closed,closed,group7/user1,11,608671616
66,1458930919,labeled,in progress,group7/user4,11,603319809
66,1458761702,milestoned,User testing,group7/user1,11,600812104
66,1458761702,assigned,group7/user4,group7/user4,11,600812103
66,1458761702,labeled,Apr 1,group7/user1,11,600812102
67,1459800564,closed,closed,group7/user1,3,614183042
67,1458930973,labeled,discussion,group7/user4,3,603320717
67,1458761753,milestoned,Apr 7 Report,group7/user1,3,600813416
67,1458761753,labeled,Apr 1,group7/user1,3,600813415
68,1458787986,closed,closed,group7/user2,,601205892
68,1458787986,merged,merged,group7/user2,,601205890
68,1458787986,referenced,referenced,group7/user2,,601205889
69,1459130186,closed,closed,group7/user2,,604721122
69,1459106002,subscribed,subscribed,group7/user5,,604586647
69,1459106002,mentioned,mentioned,group7/user5,,604586646
70,1459187637,closed,closed,group7/user2,,605523197
71,1459711974,closed,closed,group7/user1,3,612834432
71,1459187355,labeled,Apr 1,group7/user1,3,605517035
71,1459187355,labeled,meeting,group7/user1,3,605517034
71,1459187348,milestoned,Apr 7 Report,group7/user1,3,605516825
72,1459361238,closed,closed,group7/user1,,608671006
73,1459361231,closed,closed,group7/user1,3,608670825
73,1459214138,milestoned,Apr 7 Report,group7/user2,3,605989457
73,1459214138,labeled,Apr 1,group7/user2,3,605989456
73,1459214138,labeled,in progress,group7/user2,3,605989455
73,1459214138,labeled,discussion,group7/user2,3,605989454
74,1459871117,closed,closed,group7/user1,9,615390706
74,1459364763,milestoned,Apr 7 Presentation,group7/user1,9,608756151
74,1459364760,labeled,Apr 1,group7/user1,9,608756076
74,1459364760,labeled,design,group7/user1,9,608756075
75,1459976566,closed,closed,group7/user1,9,617458505
75,1459456388,milestoned,Apr 7 Presentation,group7/user1,9,610387324
75,1459456386,labeled,Apr 1,group7/user1,9,610387299
75,1459456386,labeled,discussion,group7/user1,9,610387298
76,1459976573,closed,closed,group7/user1,9,617458644
76,1459800503,demilestoned,Apr 7 Report,group7/user1,9,614181257
76,1459800503,milestoned,Apr 7 Presentation,group7/user1,9,614181256
76,1459711830,labeled,discussion,group7/user1,9,612833820
76,1459711777,milestoned,Apr 7 Report,group7/user1,9,612833617
76,1459711774,labeled,Apr 1,group7/user1,9,612833614
77,1459976554,closed,closed,group7/user1,3,617458237
77,1459785833,milestoned,Apr 7 Report,group7/user1,3,613836416
77,1459785833,labeled,Apr 1,group7/user1,3,613836415
77,1459785833,assigned,group7/user1,group7/user1,3,613836414
78,1460045026,closed,closed,group7/user1,3,618728874
78,1459800677,milestoned,Apr 7 Report,group7/user1,3,614185542
78,1459800677,labeled,Apr 1,group7/user1,3,614185541
78,1459800677,labeled,discussion,group7/user1,3,614185540
79,1460045001,closed,closed,group7/user1,9,618728414
79,1459872061,milestoned,Apr 7 Presentation,group7/user1,9,615414324
79,1459872061,labeled,Apr 1,group7/user1,9,615414323
79,1459872061,labeled,in progress,group7/user1,9,615414322
80,1460574336,closed,closed,group7/user1,4,626273912
80,1460045209,labeled,May 1,group7/user1,4,618732852
80,1460045172,milestoned,May1 Deliverable,group7/user1,4,618732098
80,1460045172,labeled,meeting,group7/user1,4,618732097
81,1461698592,closed,closed,group7/user1,4,641969257
81,1460573402,milestoned,May1 Deliverable,group7/user1,4,626253577
81,1460573402,labeled,meeting,group7/user1,4,626253575
82,1460573532,milestoned,May1 Deliverable,group7/user1,4,626256582
82,1460573531,labeled,May 1,group7/user1,4,626256581
82,1460573531,assigned,group7/user1,group7/user1,4,626256580
83,1461899858,closed,closed,group7/user2,4,645139644
83,1460573656,milestoned,May1 Deliverable,group7/user2,4,626259619
83,1460573656,labeled,May 1,group7/user2,4,626259617
83,1460573656,labeled,in progress,group7/user2,4,626259616
83,1460573656,assigned,group7/user2,group7/user2,4,626259615
84,1460573845,milestoned,May1 Deliverable,group7/user4,4,626264316
84,1460573845,labeled,May 1,group7/user4,4,626264315
84,1460573845,labeled,design,group7/user4,4,626264313
84,1460573845,assigned,group7/user4,group7/user4,4,626264312
85,1460574019,labeled,in progress,group7/user3,4,626267757
85,1460574006,assigned,group7/user3,group7/user3,4,626267494
85,1460574001,labeled,May 1,group7/user3,4,626267381
85,1460573981,milestoned,May1 Deliverable,group7/user3,4,626267059
86,1461698748,milestoned,May1 Deliverable,group7/user1,4,641972489
86,1461698747,labeled,May 1,group7/user1,4,641972488
86,1461698747,labeled,meeting,group7/user1,4,641972487
87,1461787927,closed,closed,group7/user2,,643433033
87,1461787811,unassigned,unassigned,group7/user1,,643430641
87,1461787800,assigned,group7/user1,group7/user1,,643430423
87,1461787800,unassigned,unassigned,group7/user2,,643430422
87,1461787796,assigned,group7/user2,group7/user2,,643430326
