issueID,time,action,label,user,milestone,identifier
1,1454289004,closed,closed,group11/user1,1,533490974
1,1453664597,milestoned,Project Abstract,group11/user1,1,524331313
1,1453664597,labeled,requirement,group11/user1,1,524331312
2,1455633957,closed,closed,group11/user2,1,552111261
2,1454364658,assigned,group11/user3,group11/user3,1,534922791
2,1453664642,milestoned,Project Abstract,group11/user1,1,524331526
2,1453664642,labeled,requirement,group11/user1,1,524331525
3,1454364644,closed,closed,group11/user1,1,534922528
3,1454113162,assigned,group11/user1,group11/user1,1,532118842
3,1454107119,milestoned,Project Abstract,group11/user1,1,532028712
3,1454107119,labeled,requirement,group11/user1,1,532028711
4,1454364726,closed,closed,group11/user1,1,534924094
4,1454113247,milestoned,Project Abstract,group11/user1,1,532119553
5,1454123952,closed,closed,group11/user2,,532198566
5,1454123952,merged,merged,group11/user2,,532198565
5,1454123952,referenced,referenced,group11/user2,,532198564
6,1455321469,closed,closed,group11/user3,2,549219145
6,1454633429,assigned,group11/user2,group11/user2,2,540041840
6,1454633429,unassigned,unassigned,group11/user3,2,540041839
6,1454633421,assigned,group11/user3,group11/user3,2,540041754
6,1454633421,unassigned,unassigned,group11/user1,2,540041753
6,1454633417,assigned,group11/user1,group11/user1,2,540041708
6,1454633409,milestoned,Prototype,group11/user2,2,540041627
6,1454633401,labeled,requirement,group11/user2,2,540041559
7,1456617409,closed,closed,group11/user4,2,569339857
7,1454633536,milestoned,Prototype,group11/user2,2,540043289
7,1454633536,labeled,requirement,group11/user2,2,540043288
8,1456876600,closed,closed,group11/user1,2,573904147
8,1456876518,assigned,group11/user4,group11/user4,2,573902490
8,1454793586,milestoned,Prototype,group11/user1,2,541887626
8,1454793586,labeled,requirement,group11/user1,2,541887625
8,1454793586,labeled,enhancement,group11/user1,2,541887624
9,1458010895,closed,closed,group11/user1,3,589687106
9,1456883306,assigned,group11/user1,group11/user1,3,574009223
9,1456876280,demilestoned,Prototype,group11/user1,3,573897674
9,1456876280,milestoned,Delivery,group11/user1,3,573897673
9,1455436954,milestoned,Prototype,group11/user1,3,549789700
9,1455436954,labeled,requirement,group11/user1,3,549789699
10,1455463913,closed,closed,group11/user2,,549908332
10,1455463913,merged,merged,group11/user2,,549908331
10,1455463913,referenced,referenced,group11/user2,,549908330
11,1455633671,closed,closed,group11/user2,,552103768
11,1455633671,merged,merged,group11/user2,,552103766
11,1455633671,referenced,referenced,group11/user2,,552103765
12,1455922879,closed,closed,group11/user3,3,557225024
12,1455660394,milestoned,Delivery,group11/user1,3,552717980
13,1456617515,closed,closed,group11/user3,2,569341454
13,1456613929,assigned,group11/user4,group11/user4,2,569306333
13,1456613929,unassigned,unassigned,group11/user3,2,569306332
13,1456436682,labeled,requirement,group11/user2,2,566406889
13,1456250852,assigned,group11/user3,group11/user3,2,562086440
13,1456250852,unassigned,unassigned,group11/user2,2,562086439
13,1456250845,assigned,group11/user2,group11/user2,2,562086272
13,1456250832,milestoned,Prototype,group11/user2,2,562085876
14,1456617502,closed,closed,group11/user4,2,569341384
14,1456608627,assigned,group11/user2,group11/user2,2,569248573
14,1456608627,unassigned,unassigned,group11/user4,2,569248572
14,1456436647,labeled,requirement,group11/user2,2,566406059
14,1456250773,milestoned,Prototype,group11/user2,2,562084366
14,1455830588,assigned,group11/user4,group11/user4,2,555720656
15,1461817870,closed,closed,group11/user1,2,643811107
15,1456883278,assigned,group11/user3,group11/user3,2,574008838
15,1456436612,labeled,enhancement,group11/user2,2,566405257
15,1456250751,milestoned,Prototype,group11/user2,2,562083866
16,1456083231,closed,closed,group11/user3,,558590213
17,1456883290,assigned,group11/user2,group11/user2,2,574009019
17,1456436571,labeled,enhancement,group11/user2,2,566404222
17,1456250697,milestoned,Prototype,group11/user2,2,562082509
18,1456876496,closed,closed,group11/user1,3,573902068
18,1456430791,labeled,question,group11/user2,3,566250874
18,1456252586,milestoned,Delivery,group11/user2,3,562132575
19,1461033454,closed,closed,group11/user4,3,632270872
19,1456876357,demilestoned,Prototype,group11/user1,3,573899313
19,1456876357,milestoned,Delivery,group11/user1,3,573899312
19,1456698317,assigned,group11/user4,group11/user4,3,570135972
19,1456698317,unassigned,unassigned,group11/user1,3,570135971
19,1456698308,assigned,group11/user1,group11/user1,3,570135852
19,1456285969,milestoned,Prototype,group11/user1,3,562894082
19,1456285969,labeled,enhancement,group11/user1,3,562894081
20,1456521673,closed,closed,group11/user1,2,568226179
20,1456286242,milestoned,Prototype,group11/user1,2,562899233
20,1456286242,assigned,group11/user1,group11/user1,2,562899232
20,1456286242,labeled,enhancement,group11/user1,2,562899231
21,1456437268,closed,closed,group11/user3,2,566422382
21,1456437047,assigned,group11/user3,group11/user3,2,566416295
21,1456437037,renamed,renamed,group11/user2,2,566416111
21,1456436769,milestoned,Prototype,group11/user2,2,566409043
