id,time,sha,user,message
1,1460687641,1e86afbaea6f20e00b8961c9017f42cb6b2721f4,group5/user4,Add new tab on click video
2,1460663633,1e9c33feaf6ce800281baa6a06cf82c62d8a8eb9,group5/user4,Updated the slides
3,1460663278,44c520d703e951e4051a5daea54e99e753c3ee31,group5/user4,Delete the old PPT
4,1460663254,a07b2e8b759a85af663820626d247857eaae8a4b,group5/user2,"Presentation files

Upload the ppt and pdf files"
5,1460604117,65355782ac1ff908e8ad6fcd338ebe9c30c35971,group5/user4,Added Hover Over Image Video Demo
6,1460603940,efbf5245721e485c6558973be06821adefc4d054,group5/user4,Added Side Bar Video Demo
7,1460080315,95f7bee1c9e4e3afff744e777d1bc6145bfdec67,group5/user3,Updated with description
8,1460080249,62bdd2162ec8344d4f00ebc91d4508f2e5681c4f,group5/user1,"Add Presentation Slide

Add Presentation Slide"
9,1460080213,11db61103c3b703edaa7477e15ed43b120af8251,group5/user3,Updated README.md file
10,1460079995,28f72e967dc9d41669d722a06bf015e0573c9b77,group5/user3,Updated Telemetry Link
11,1460079743,77bf090730dcd3307b7342cb3863e6a276771e95,group5/user3,PDF format of the report
12,1460079710,2589b8bd33f0300f73c396e013a109e9ee34589c,group5/user3,Final modified edited report
13,1460079677,c865facec333e97421852e3444d2409fffa86cad,group5/user3,Delete ~$_Final_Report.docx
14,1460078458,a096c88936383f0d49ac3ba010db25950f99ac60,group5/user1,"Add readme file

Add readme file"
15,1460078237,e591d410ac4fcfa67627ebc7396cbb1b0899c440,group5/user1,"Add April deliverables

Add April deliverables"
16,1460078314,f57e6ff1fd5d7a2d013f81883e701a6d065da637,group5/user1,"Merge pull request #57 from DharmendraVaghela/dharmendra

Dharmendra"
17,1460078125,adbdc5c2da838208b9cca3cfab2e351394271359,group5/user1,"Sort out

Sort out"
18,1460071101,4ff671b62b20bd624521d31af9564a2e71f2bab4,group5/user3,Logs for solution 3
19,1460071079,ce44ddebdaccbff92f27d682170d3921f3aba65e,group5/user3,Logs for solution 2
20,1460071043,0528f417dca726132725f0c6f06dfbce6ee43c21,group5/user3,Logs for solution 1
21,1460070325,3fa82ab048aad059f22924298d1e53f6185d7c12,group5/user3,Best Solution section added
22,1460068046,f7c7a0fc3303d0349200e83866eb56406a951af6,group5/user3,Updated References
23,1460067567,cee16afdf879108d8d2c31d3dd18d9d5999d7861,group5/user3,Added Conclusion
24,1460004058,2d16a584d26b56630d12893cd5dde4d69c4233b4,group5/user4,Deleted extra file
25,1460003977,65ba4684cb52618c2e1db0ed20f38e440fc00933,group5/user2,Added Improvisation
26,1460003554,652dd8ed1011a2f82912cae7d9e49d05f153f757,group5/user3,Final Feedback Form
27,1460003493,97a01326a36f4f37199fd66561df4d5e42a5f976,group5/user3,"Added files via upload

Report of Initial User feedback"
28,1459996845,0fadc7e9b65adfb37c5499acfb6b1de2e094c917,group5/user4,Added icon and name in the manifest.json
